athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
6f386d1f-1093-42ba-85e5-1c96b4ccfd7c,High School,44.19,62.5,64.64039689669622,-2.140396896696217
a0fa354b-053b-44cf-b351-e0925f856a5a,High School,31.83,60.5,56.235116674538965,4.264883325461035
1c7f70e1-2fc7-4397-9215-ce210ada2f3a,High School,32.36,60.7,56.5955372665894,4.1044627334106
c235dd9c-3292-428f-af2e-3530a85d8c5b,High School,38.27,51.0,60.61456688737818,-9.614566887378182
c777c1fe-cead-46a8-91bd-2ed727d5df8e,High School,39.4,70.8,61.38301079118382,9.416989208816176
b57dca79-dfa8-40d3-99b9-b3ab9edd12cd,High School,49.75,63.2,68.42141291896112,-5.221412918961121
b3f85c7b-9ee6-463e-bcb1-7cca8884e946,High School,35.49,54.7,58.72405887624573,-4.024058876245725
a0b08990-9cd6-4b40-874a-3c64b30d1627,High School,31.45,64.0,55.97670191042734,8.023298089572663
293a3548-cfa7-45af-a987-1b73a84eb3f6,High School,30.69,60.4,55.459872382204075,4.940127617795923
0296f824-1762-495e-9f13-8a877b563a00,High School,42.38,59.2,63.40952657290134,-4.209526572901339
f0f2efd3-cd87-4a61-b81a-287998239c8c,High School,36.84,54.6,59.64211132769494,-5.04211132769494
5e3ee836-6145-44af-8afc-83d42721e506,High School,37.4,53.9,60.022933085333136,-6.122933085333138
10e81ca1-9ed2-45a6-ac46-ea177e5ace5d,High School,34.06,58.8,57.75160331656248,1.0483966834375167
59e769c3-3383-4d00-b927-1977be21042e,High School,30.19,44.1,55.11985295574141,-11.019852955741406
1cb2ec3a-6515-4231-a3c6-c66b7cb019df,High School,37.07,56.3,59.79852026386777,-3.498520263867775
3e30a443-851e-4e3d-86a3-ff23ee278e28,High School,39.42,66.0,61.39661156824233,4.603388431757672
0b7344f9-01de-44de-bc19-6a8e11be8a32,High School,38.47,63.5,60.75057465796325,2.7494253420367514
6f6adf6f-5132-4cf0-847b-5114f93f9ace,High School,37.78,65.5,60.281347849444764,5.218652150555236
54f1387d-a4b0-471e-a855-1bb78b3e85f5,High School,40.42,71.3,62.07665042116767,9.223349578832327
8663c08f-a037-411b-b330-e7d728e5c9d6,High School,35.05,71.8,58.42484178095857,13.375158219041424
46bcab4a-a415-4e49-9554-06be63cf8937,High School,41.21,59.2,62.613881114978696,-3.413881114978693
c777c1fe-cead-46a8-91bd-2ed727d5df8e,High School,38.93,69.0,61.0633925303089,7.936607469691097
8ec56890-f5d1-4b19-98a3-c1b4afe97740,High School,30.95,60.8,55.63668248396466,5.163317516035335
a0fa354b-053b-44cf-b351-e0925f856a5a,High School,37.06,56.0,59.791719875338515,-3.791719875338515
b57dca79-dfa8-40d3-99b9-b3ab9edd12cd,High School,52.95,65.1,70.59753724832223,-5.497537248322232
66baa6e2-0f96-4fd7-8f35-1b7840064820,High School,37.36,63.2,59.99573153121612,3.20426846878388
6f6adf6f-5132-4cf0-847b-5114f93f9ace,High School,36.4,70.4,59.34289423240779,11.057105767592219
1d8d1e61-024b-4eaa-8dd3-35202ca77318,High School,34.82,62.0,58.26843284478575,3.7315671552142504
932e9341-6f9d-4f76-91ea-cdd162c0a488,High School,44.41,67.3,64.79000544433978,2.5099945556602137
7bf7bced-a982-4987-be1a-4fbf2a4ab68c,High School,41.16,59.3,62.579879172332426,-3.2798791723324285
8934548c-9fb0-4c85-8d9f-894533487d92,High School,46.76,66.8,66.38809674871435,0.41190325128565064
8663c08f-a037-411b-b330-e7d728e5c9d6,High School,31.54,70.7,56.03790540719062,14.662094592809382
f8ba6e50-62f3-4852-9465-5e5ec58e979b,High School,28.49,49.3,53.963786905768316,-4.663786905768319
94807019-34af-4dfa-bc90-db16cdb1a766,High School,26.94,58.0,52.909726683734036,5.090273316265964
bc0f1961-d401-407f-b1f0-fc28e8d1e01a,High School,21.13,45.3,48.95870094823779,-3.6587009482377937
f476ef23-8fd2-435a-8e17-b7db9e5be64f,High School,31.52,55.8,56.02430463013211,-0.2243046301321101
24c1545f-2a75-46dd-a688-aaa9c1bd2e6f,High School,41.17,55.3,62.58667956086168,-7.2866795608616854
cce32d27-50f1-402e-ab25-ba3edc747afc,High School,40.59,57.0,62.19225702616498,-5.192257026164981
12905ee2-9d1d-465c-a3da-7d03138fee91,High School,30.69,51.0,55.459872382204075,-4.459872382204075
9b6e6f15-ca88-4cb1-9214-f59c030b2f16,High School,46.71,66.7,66.35409480606808,0.34590519393192665
45e73f1f-f7ea-428f-9630-f23d4d51962f,High School,27.22,65.1,53.10013756255313,11.999862437446865
ab16c44c-23dd-4af2-b9bf-0520f60e3727,High School,32.41,59.0,56.62953920923566,2.3704607907643407
2cb5fecd-23ed-4d25-9547-194cdca0db68,High School,41.25,61.5,62.64108266909571,-1.1410826690957094
59e769c3-3383-4d00-b927-1977be21042e,High School,26.88,50.7,52.868924352558516,-2.1689243525585127
49dce157-8399-49c9-989d-02e2ced2de90,High School,37.42,58.5,60.036533862391636,-1.5365338623916358
a888611d-cd1a-4d7f-9712-1119c5f433c5,High School,38.61,55.9,60.845780097372796,-4.945780097372797
f846698c-c726-42a7-a5db-effb88806895,High School,34.33,53.6,57.935213806852325,-4.335213806852323
14268802-b329-445c-9703-5d916ae7596e,High School,34.38,56.9,57.969215749498595,-1.0692157494985963
c20ef36c-cd2b-46df-b5a9-da9a70029de7,High School,36.47,63.0,59.39049695211256,3.6095030478874435
cad8956e-aaa6-45a6-a9f6-a54fcb0fcb4f,High School,24.26,29.7,51.087222557894115,-21.387222557894116
1fe75942-3e30-4f34-a7a1-fea8f4907271,High School,24.45,62.0,51.21642993994993,10.783570060050067
e49696e5-da2e-41ac-acfe-b294ba2a8893,High School,44.18,69.4,64.63359650816696,4.766403491833046
45e73f1f-f7ea-428f-9630-f23d4d51962f,High School,28.27,65.1,53.81417835812474,11.285821641875252
