athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
1c052092-f1aa-48bf-9f8f-7790cc9cfec5,College,31.51,63.5,62.47184481851469,1.0281551814853103
7845b762-4cb8-426b-ad8c-7879afa1dc48,College,37.69,72.8,64.92042662105797,7.879573378942027
6d0aa70a-8e60-494a-a89b-90235b417be0,College,52.65,68.4,70.8477379100624,-2.4477379100624006
30667a5e-5b48-4398-abbc-57e0b94a1b46,College,56.03,73.8,72.18692989915566,1.6130701008443395
676bcad7-4b2e-4f81-8e31-aa37b6d6d787,College,46.53,65.6,68.42292874637877,-2.8229287463787784
a07c720f-ef87-48d8-9076-b133b00f5c45,College,53.11,68.1,71.02999480798634,-2.929994807986347
b06c2139-3da9-4e54-a268-9960bed3c764,College,52.88,73.4,70.93886635902437,2.461133640975632
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,39.59,59.6,65.67322685161335,-6.073226851613349
ee641147-d00a-4dc3-8900-0cc49fe6276d,College,52.85,72.1,70.92698003959455,1.1730199604054405
21583cbb-0b7f-4308-b1a4-59c84a268dd7,College,40.26,70.3,65.93868798554603,4.361312014453972
b7b2f369-d440-4ffe-80d7-3def62c971d7,College,43.04,69.5,67.04015358604283,2.459846413957166
9d523124-2701-49d0-835c-0e319e8e2dae,College,52.47,73.1,70.77641999348347,2.323580006516522
19ad815d-e363-4db3-b0b2-afda3a366b40,College,46.55,66.5,68.43085295933199,-1.930852959331986
24c900e8-50a2-48f8-8bb3-7a98486cff37,College,37.15,62.5,64.70647287132117,-2.206472871321168
dc7adf99-d591-458c-91b9-1f1d99c07263,College,37.57,57.6,64.87288134333868,-7.272881343338675
1921179e-9a4e-45bf-a697-ee94c0ade229,College,39.61,64.5,65.68115106456656,-1.1811510645665635
39ba2241-f42f-4c1b-9250-57deeabf2b26,College,39.48,64.8,65.62964368037066,-0.8296436803706655
7abb04ba-d16e-40f4-9886-b8655e02be94,College,37.66,59.9,64.90854030162814,-5.008540301628138
df9af48e-d659-4053-8179-4e095b0f0fcb,College,34.59,73.7,63.69217361330972,10.007826386690283
3a1510cc-be4d-4c13-aa61-c34ecefcf58c,College,38.36,71.3,65.18588775499065,6.114112245009352
96a61ff7-318d-4149-8ad3-fed5acf1e060,College,49.27,61.3,69.50854592096915,-8.208545920969158
098076df-dbac-4188-a150-9ea90f6fb41d,College,34.15,61.5,63.517840928339,-2.017840928338998
ffa444b1-bc3d-4b69-ad4c-e4706a10d13d,College,47.01,67.4,68.61310985725592,-1.2131098572559154
ca4a9cf4-49d6-43cf-a08a-422a1e95b2e7,College,44.71,60.6,67.70182536763625,-7.101825367636245
a6183ddd-0555-4694-85b7-c7c20d81d0b8,College,44.87,65.9,67.76521907126197,-1.8652190712619614
3cb94054-ca00-42c4-ae6c-807616ffb851,College,49.05,74.9,69.4213795784838,5.4786204215162115
7f13a3ee-1114-47a0-97bd-15030a2c38c4,College,42.41,70.5,66.79054087801659,3.7094591219834143
5b4013d9-73a0-4193-9779-8ac8b4271e61,College,38.95,69.7,65.41965203711048,4.280347962889522
a68e16ee-9583-4e43-a240-a2be3cb9feb9,College,40.63,68.4,66.0852859251805,2.3147140748195056
e36fd61e-b20b-40ca-9417-93f5b5d89a0a,College,46.7,67.9,68.4902845564811,-0.5902845564810946
80979d72-a264-4fa7-bc1e-df683f0a91cc,College,46.17,67.2,68.2802929132209,-1.0802929132209016
cad3b788-08cf-4c29-926d-a001670a6c30,College,48.96,68.8,69.38572062019433,-0.585720620194337
8dd52b81-007c-421f-b96c-ca61c8395ad2,College,42.27,62.7,66.73507138734408,-4.035071387344075
c33400cd-a0fa-4cff-8bf8-1d69161d99b5,College,44.87,67.7,67.76521907126197,-0.06521907126196425
babcba2c-70da-4842-89da-befafa3884a9,College,35.43,59.3,64.02499055734472,-4.724990557344725
b225a9d9-5dd4-47a1-82a8-a893cf22672f,College,42.34,72.0,66.76280613268034,5.237193867319661
f3cb4084-7fe6-42e2-9aae-fcc135416204,College,48.88,70.6,69.35402376838147,1.2459762316185277
0468cc13-4cce-4360-a8af-cb1afba8e280,College,49.38,63.0,69.55212909221183,-6.552129092211828
fad6a73a-d461-4cf4-a74e-fd310002ac24,College,43.07,70.7,67.05203990547267,3.6479600945273347
ebe1a30e-5612-4193-9ef5-42298499de6e,College,48.35,72.5,69.14403212512129,3.355967874878715
7a05f478-d6ea-426d-b056-e79ce3bdef2a,College,28.35,52.3,61.2198191719068,-8.919819171906802
8f08d683-49ed-4bfe-84ee-959b6f68badf,College,34.87,61.7,63.80311259465472,-2.103112594654718
d52520f2-da23-4c70-bded-8ba17706169e,College,61.35,69.0,74.2947705447107,-5.294770544710701
fb586199-e0fd-4459-bb63-2cbd4f5a4d78,College,45.63,61.0,68.06633916348412,-7.066339163484116
68e06334-edee-4a57-bb43-0b03b610c05d,College,52.6,72.3,70.82792737767937,1.4720726223206242
69163ea4-6fb3-419d-8cf9-fcbf50166381,College,40.74,64.4,66.12886909642317,-1.7288690964231677
ae00dacc-979e-4563-94f4-4f906505d912,College,39.17,61.6,65.50681837959584,-3.9068183795958404
5c22bb1c-6c02-4fbd-b519-37bce5761801,College,45.28,64.2,67.92766543680287,-3.727665436802866
3a6bea7a-62fa-4f88-bf6b-9b1787ca365e,College,41.61,69.0,66.47357235988801,2.52642764011199
0f804358-6073-4080-8366-a9c7e7651d8c,College,33.13,72.5,63.11370606772506,9.386293932274938
676bcad7-4b2e-4f81-8e31-aa37b6d6d787,College,50.8,65.9,70.11474821189006,-4.214748211890054
7845b762-4cb8-426b-ad8c-7879afa1dc48,College,37.38,75.6,64.79760132028315,10.802398679716845
7d13191e-3a2a-4fd6-9ab8-60f6172de77c,College,39.01,69.0,65.44342467597012,3.556575324029879
9e8e707e-ddb4-44c8-ad67-e3761e6f072a,College,50.71,74.8,70.0790892536006,4.720910746399397
fdb1dd7c-8715-40e2-8044-87017be8eff5,College,43.36,60.4,67.16694099329428,-6.766940993294277
a5843cf8-d7bb-4cff-aa14-deef40c70089,College,45.22,73.2,67.90389279794323,5.296107202056774
5b4013d9-73a0-4193-9779-8ac8b4271e61,College,39.07,72.4,65.46719731482976,6.932802685170245
df9af48e-d659-4053-8179-4e095b0f0fcb,College,37.81,73.3,64.96797189877725,8.332028101222747
ee641147-d00a-4dc3-8900-0cc49fe6276d,College,51.17,73.2,70.26134615152453,2.938653848475468
1c052092-f1aa-48bf-9f8f-7790cc9cfec5,College,32.6,64.1,62.90371442446488,1.1962855755351143
d1c9ad85-fc08-4c24-8993-6dd94dc663c8,College,49.7,71.3,69.67891649946327,1.6210835005367272
cccd158a-37ac-489b-b6e9-b35eedb13cf4,College,51.1,68.3,70.23361140618829,-1.933611406188291
c33400cd-a0fa-4cff-8bf8-1d69161d99b5,College,46.62,68.5,68.45858770466823,0.04141229533176727
1921179e-9a4e-45bf-a697-ee94c0ade229,College,38.56,67.2,65.26512988452279,1.93487011547721
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,39.79,59.7,65.75246898114548,-6.052468981145481
ffa444b1-bc3d-4b69-ad4c-e4706a10d13d,College,49.54,68.6,69.61552279583755,-1.0155227958375548
a6183ddd-0555-4694-85b7-c7c20d81d0b8,College,45.65,68.4,68.07426337643733,0.3257366235626762
80979d72-a264-4fa7-bc1e-df683f0a91cc,College,47.98,75.4,68.99743418548682,6.402565814513181
59b95e48-9c37-4d32-9ec1-437ea3aa9fa9,College,37.42,66.1,64.81344974618958,1.286550253810418
988dfe28-bcb2-456e-9511-1b1181a7506c,College,51.35,62.0,70.33266406810347,-8.332664068103469
69163ea4-6fb3-419d-8cf9-fcbf50166381,College,39.43,64.6,65.60983314798763,-1.009833147987635
3a1510cc-be4d-4c13-aa61-c34ecefcf58c,College,38.26,71.5,65.14626669022458,6.353733309775421
ebe1a30e-5612-4193-9ef5-42298499de6e,College,49.63,74.5,69.65118175412701,4.848818245872991
19ad815d-e363-4db3-b0b2-afda3a366b40,College,50.47,65.8,69.98399869816203,-4.1839986981620285
0468cc13-4cce-4360-a8af-cb1afba8e280,College,51.47,63.9,70.38020934582275,-6.48020934582275
fad6a73a-d461-4cf4-a74e-fd310002ac24,College,41.63,71.7,66.48149657284122,5.21850342715878
b225a9d9-5dd4-47a1-82a8-a893cf22672f,College,45.9,73.1,68.17331603835251,4.926683961647484
c8fdcfb2-18dc-46b1-bed4-f2699c29a78d,College,37.19,61.2,64.72232129722761,-3.522321297227606
f1610ff0-4c3d-48c0-b060-4b264b4a3676,College,44.58,70.2,67.65031798344036,2.549682016559643
68e06334-edee-4a57-bb43-0b03b610c05d,College,52.78,71.1,70.8992452942583,0.2007547057417014
b557334d-0076-495e-8c77-bcdcbdea42bb,College,53.4,67.7,71.14489589580795,-3.444895895807946
3a0315d9-8fc3-4389-b396-e79204ab74b9,College,34.73,71.0,63.74764310398222,7.25235689601778
fb586199-e0fd-4459-bb63-2cbd4f5a4d78,College,38.99,65.3,65.43550046301691,-0.13550046301691054
8ffe9e10-b89c-400b-bc7d-1a77dd24322d,College,39.21,71.4,65.52266680550227,5.877333194497737
ae00dacc-979e-4563-94f4-4f906505d912,College,37.98,67.1,65.03532770887958,2.0646722911204165
a10b2ff0-5b6d-4b72-97cd-22f12ba70ba2,College,47.72,68.5,68.89441941709504,-0.3944194170950368
