athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
d307dbfa-52f6-4f91-8b1a-bb6fed426a10,College,42.01,63.5,65.37448462265237,-1.8744846226523748
68e06334-edee-4a57-bb43-0b03b610c05d,College,45.85,69.5,67.81833586358259,1.6816641364174103
69163ea4-6fb3-419d-8cf9-fcbf50166381,College,37.97,64.7,62.80334946292369,1.8966505370763116
e1e0fc0f-36f0-4c00-a85f-6230668843b9,Pro,49.73,69.2,70.2876438882725,-1.0876438882724955
2849a026-ccb5-41a5-998a-287240175062,College,43.35,64.3,66.22728687860197,-1.9272868786019757
f3cb4084-7fe6-42e2-9aae-fcc135416204,College,47.0,67.3,68.55021839667367,-1.2502183966736737
d1c9ad85-fc08-4c24-8993-6dd94dc663c8,College,50.88,68.6,71.0195264213636,-2.4195264213635994
5c273df0-27e1-44de-a77d-6ffb15bc9e0e,College,46.78,64.4,68.41020608599538,-4.010206085995378
8934548c-9fb0-4c85-8d9f-894533487d92,High School,42.84,64.1,65.90271288566593,-1.8027128856659402
cf50cb73-996c-4a79-ab4f-c133d7a0737d,College,37.15,64.0,62.281485395850055,1.718514604149945
1c052092-f1aa-48bf-9f8f-7790cc9cfec5,College,31.51,63.5,58.69207888573379,4.8079211142662075
7845b762-4cb8-426b-ad8c-7879afa1dc48,College,37.69,72.8,62.62515197660586,10.174848023394134
6d0aa70a-8e60-494a-a89b-90235b417be0,College,52.65,68.4,72.14598910272986,-3.745989102729851
2463165a-46c1-44cd-be27-0f886c404f46,High School,43.54,63.0,66.3482066014605,-3.348206601460504
30667a5e-5b48-4398-abbc-57e0b94a1b46,College,56.03,73.8,74.29708733042366,-0.4970873304236676
676bcad7-4b2e-4f81-8e31-aa37b6d6d787,College,46.53,65.6,68.25110118749731,-2.651101187497318
a07c720f-ef87-48d8-9076-b133b00f5c45,College,53.11,68.1,72.4387421159663,-4.338742115966312
b06c2139-3da9-4e54-a268-9960bed3c764,College,52.88,73.4,72.29236560934808,1.1076343906519242
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,39.59,59.6,63.83434920519113,-4.23434920519113
fe46ec33-2e07-4478-bf84-70d34844627e,High School,26.99,56.1,55.815462320888834,0.28453767911116756
